,WorkerId,Unnamed: 0,ExcludedAverage,HITId,WorkTimeInSeconds,Input.batch,MistakeZScore,Input.Nucle_ID,Input.original_text,Input.is_perfect,Input.is_control,Answer.mistakeRate
6163,AHZPLJY79BXIE,6164,-0.13395851532504202,39WSF6KUV270LAK7MV6AMPY2HNBEOS,1199,28,-0.461005217767341,93770,"In the contemporary society, the elder are well taken care of in many countries.",False,True,64
6168,AHZPLJY79BXIE,6169,-0.3940641474596475,39WSF6KUV270LAK7MV6AMPY2HNBEOS,1199,28,-0.8550267714146403,102729,"The world encounters an unprecedented challenge which requires urgent global action to prevent the risks of climate change (Stern, 2008).",False,True,62
6170,AHZPLJY79BXIE,6171,0.10595306476412021,39WSF6KUV270LAK7MV6AMPY2HNBEOS,1199,28,1.115080996821857,78738,"However, in my home country, many problems exist as huge barriers for engineers to apply their innovative ideas into practice.",False,True,72
6179,AHZPLJY79BXIE,6180,-0.38804826460513736,39WSF6KUV270LAK7MV6AMPY2HNBEOS,1199,28,-0.26399444094369123,127889,"Since the metal pipes are thick, it costs less to construct and weld.",False,True,65
6184,AHZPLJY79BXIE,6185,0.006026359307647087,39WSF6KUV270LAK7MV6AMPY2HNBEOS,1199,28,-0.461005217767341,58465,If that happens and the nation decides to be a welfare state then it will fail like what Britain experienced.,False,True,64
6186,AHZPLJY79BXIE,6187,-0.3934453189451671,39WSF6KUV270LAK7MV6AMPY2HNBEOS,1199,28,0.5240486663509075,144603,"Singapore being a small country with only 682.7 sq km (CIA World Factbook, 2009) faces the problems of land scarcity.",False,True,69
6187,AHZPLJY79BXIE,6188,0.10502964197313319,39WSF6KUV270LAK7MV6AMPY2HNBEOS,1199,28,4.464264202823903,150911,"Genetic testing, by definition, may be done for various reasons, including the diagnosis of a genetic disease in an individual, the identification of future disease risks to individual, unborn children or the prediction of drug responses (MedicineNet, 2002).",False,True,89
6193,AHZPLJY79BXIE,6194,-0.5910708795818916,39WSF6KUV270LAK7MV6AMPY2HNBEOS,1199,28,1.509102550469156,99333,There is a reduction of the thymus gland to 5-10% of its original mass by age 50.,False,True,74
6197,AHZPLJY79BXIE,6198,0.051071930393062084,39WSF6KUV270LAK7MV6AMPY2HNBEOS,1199,28,-0.06698366412004157,70309,"For the next 10 years or more, Singapore would have a high percentage of population consisting of the elderly.",False,True,66
6198,AHZPLJY79BXIE,6199,-0.1721162158561515,39WSF6KUV270LAK7MV6AMPY2HNBEOS,1199,28,0.13002711270360812,9587,"Therefore, it could be re- designed until a reasonable solution is reached.",False,True,67
6201,AMPMTF5IAAMK8,6202,-0.47200268952858365,3SBX2M1TKD9LEK0UC2M128HBJZZ4QK,1761,29,-0.9627278693921316,85920,The electric generated vehicle should be fully tested and examined.,False,True,2
6205,AMPMTF5IAAMK8,6206,0.09818294258836645,3SBX2M1TKD9LEK0UC2M128HBJZZ4QK,1761,29,1.905637938655931,137283,"However in long term, the cost is justified by the economics-of-scale.",False,True,57
6208,AMPMTF5IAAMK8,6209,-0.6602426480224077,3SBX2M1TKD9LEK0UC2M128HBJZZ4QK,1761,29,-0.5976631301860146,52305,"Therefore, it is important for these countries to tackle the situation before it reaches its peak.",False,True,9
6211,AMPMTF5IAAMK8,6212,-0.3549922622489983,3SBX2M1TKD9LEK0UC2M128HBJZZ4QK,1761,29,-0.2325983909798975,120839,"With today's high demand of energy sources, one can say that nuclear energy is an inevitable energy source in the future to come.",False,True,16
6220,AMPMTF5IAAMK8,6221,0.7051541644315082,3SBX2M1TKD9LEK0UC2M128HBJZZ4QK,1761,29,0.5496831930332104,91341,"For those who can support themselves, either by their own saving money or by support of family, should take the responsible to reduce the financial stress put on programs for the elderly.",False,True,31
6225,AMPMTF5IAAMK8,6226,0.16860707440437558,3SBX2M1TKD9LEK0UC2M128HBJZZ4QK,1761,29,-0.3890547077825191,147313,"Thus, they would be able to make sound decision with this new knowledge.",False,True,13
6230,AMPMTF5IAAMK8,6231,1.0349496207239777,3SBX2M1TKD9LEK0UC2M128HBJZZ4QK,1761,29,1.175508460243697,85593,"We will no longer afraid of atmospheric pollution and greenhouse effect.What's more,the energy we use is renewable.We will not be short of energy resource.",False,True,43
6232,AMPMTF5IAAMK8,6233,-0.15076679414007815,3SBX2M1TKD9LEK0UC2M128HBJZZ4QK,1761,29,-0.023989968576402024,93770,"In the contemporary society, the elder are well taken care of in many countries.",False,True,20
6233,AMPMTF5IAAMK8,6234,-0.45897177583742127,3SBX2M1TKD9LEK0UC2M128HBJZZ4QK,1761,29,-0.9627278693921316,97579,"Instead of increasing spending on the old, the problem can also be tackled by encouraging elder people to lead longer working lives.",False,True,2
6234,AMPMTF5IAAMK8,6235,0.43877295534364363,3SBX2M1TKD9LEK0UC2M128HBJZZ4QK,1761,29,0.028162137024471838,80640,This will cause children who later grow into adults not to utilize their creativity the first step to engineering design process.,False,True,21
6257,AMPMTF5IAAMK8,6258,0.28193260695802025,3SBX2M1TKD9LEK0UC2M128HBJZZ4QK,1761,29,0.6539874042349583,107230,The use of psychology would assist engineers and designers to think creatively and better and therefore they will come out a safe and good invention.,False,True,33
6260,AMPMTF5IAAMK8,6261,0.7513174888710107,3SBX2M1TKD9LEK0UC2M128HBJZZ4QK,1761,29,-0.2325983909798975,72169,"Therefore, New water is decided as a solution needed to meet the need for water of the Nation.",False,True,16
6266,AMPMTF5IAAMK8,6267,-0.16177810993119593,3SBX2M1TKD9LEK0UC2M128HBJZZ4QK,1761,29,-0.3369026021816452,72021,"The stability of the building depends on the wideness of the base level, the material of the structure and the method of building the structure.",False,True,14
6281,AMPMTF5IAAMK8,6282,0.674171026895051,3SBX2M1TKD9LEK0UC2M128HBJZZ4QK,1761,29,1.4884210938489402,10328,"Mostly, they will give reverse responses after considering in different angles, but people can still make decisions based on the more crucial factor or the factor they concerned the most.",False,True,49
6286,AMPMTF5IAAMK8,6287,-0.04501519680771228,3SBX2M1TKD9LEK0UC2M128HBJZZ4QK,1761,29,3.3137447898795256,44182,"In the recent years, global aging issues are an uprising concern.",False,True,84
6401,AENJ7GDYBENYX,6402,0.5152498182178641,3L1EFR8WWTRPK1GXFH7Y7HODYP49FR,2585,234,0.1269126522536132,63665,"First come first, the development of space technology is a basic need of economic boost.",False,True,61
6404,AENJ7GDYBENYX,6405,0.27106025685785645,3L1EFR8WWTRPK1GXFH7Y7HODYP49FR,2585,234,1.0231067797848223,43898,"Hence, help is heavily needed from the government to keep the poor aged to survive.",False,True,92
6405,AENJ7GDYBENYX,6406,0.1404773993778925,3L1EFR8WWTRPK1GXFH7Y7HODYP49FR,2585,234,0.7340118999360452,78835,"However, the recent two decades witnessed astonishing innovation in photographythe development of digital cameras (DC) which has made taking photos accessible to non-specialists.",False,True,82
6411,AENJ7GDYBENYX,6412,-0.04039408853629891,3L1EFR8WWTRPK1GXFH7Y7HODYP49FR,2585,234,-0.5090960834136966,30891,Nevertheless working policies and development to ease the aged can help with the country expansion.,False,True,39
6412,AENJ7GDYBENYX,6413,0.2495865817597348,3L1EFR8WWTRPK1GXFH7Y7HODYP49FR,2585,234,1.0231067797848223,142233,"Moreover, the rods are designed with graphite tip which, when first inserted, will increases the reactivity.",False,True,92
6443,AENJ7GDYBENYX,6444,1.0454606535454094,3L1EFR8WWTRPK1GXFH7Y7HODYP49FR,2585,234,0.965287803815067,85593,"We will no longer afraid of atmospheric pollution and greenhouse effect.What's more,the energy we use is renewable.We will not be short of energy resource.",False,True,90
6445,AENJ7GDYBENYX,6446,0.06069130967842074,3L1EFR8WWTRPK1GXFH7Y7HODYP49FR,2585,234,0.560554972026779,55933,"Therefore, if government spending on the aged does not limit but increases due to aging population issue, the budget on infrastructure development will be lesser and this may affect the country's economic development negatively.",False,True,76
6448,AENJ7GDYBENYX,6449,0.21129511160051936,3L1EFR8WWTRPK1GXFH7Y7HODYP49FR,2585,234,0.4449170200872681,45375,"Not only that, it will generate the idea that it is okay to not look after the elderly as the welfare will step in and provide the elderly a place.",False,True,72
6449,AENJ7GDYBENYX,6450,0.3402803060641673,3L1EFR8WWTRPK1GXFH7Y7HODYP49FR,2585,234,1.167654219709211,5563,"The step of industrialization becomes faster and faster, so numerous energies are needed.",False,True,97
6464,AENJ7GDYBENYX,6465,-0.5116533570228563,3L1EFR8WWTRPK1GXFH7Y7HODYP49FR,2585,234,0.4449170200872681,21441,The most appropriate reason why the government should limit spending on senior citizens is that it will constrain other fields from taking advantage of government budget.,False,True,72
6476,AENJ7GDYBENYX,6477,-0.13391349690499688,3L1EFR8WWTRPK1GXFH7Y7HODYP49FR,2585,234,-0.5958245473683297,9587,"Therefore, it could be re- designed until a reasonable solution is reached.",False,True,36
6477,AENJ7GDYBENYX,6478,-0.5149378633216231,3L1EFR8WWTRPK1GXFH7Y7HODYP49FR,2585,234,-1.5787471388541718,44544,Developing infrastructure is also another important expenditure that the government is focusing on.,False,True,2
6479,AENJ7GDYBENYX,6480,-0.5270350970741894,3L1EFR8WWTRPK1GXFH7Y7HODYP49FR,2585,234,-1.520928162884417,66905,Nuclear energy was discovered in the early 1990s (section2.1).,False,True,4
6494,AENJ7GDYBENYX,6495,-0.4757854460365276,3L1EFR8WWTRPK1GXFH7Y7HODYP49FR,2585,234,-1.4631091869146613,109268,All of these facts show that the SFR is more economic and flexible than VHTR.,False,True,6
6498,AENJ7GDYBENYX,6499,0.08677502429321081,3L1EFR8WWTRPK1GXFH7Y7HODYP49FR,2585,234,0.24255060419312405,41086,"Employers could also offer other kinds of employment, not necessarily to be the same job or pay as of their previous employment.",False,True,65
6504,AAYC278SKA5IG,6505,0.2501936391609313,36BTXXLZ2VULQLFUPHB17YRGFL14RL,9124,30,-0.2941550035605591,45375,"Not only that, it will generate the idea that it is okay to not look after the elderly as the welfare will step in and provide the elderly a place.",False,True,4
6516,AAYC278SKA5IG,6517,0.15292273575733512,36BTXXLZ2VULQLFUPHB17YRGFL14RL,9124,30,-0.17364457379645667,48641,"Similarly, increasing adult's responsibility for their older parents particularly assists the government in caring a number of older people and saving health care's fees.",False,True,5
6523,AAYC278SKA5IG,6524,-0.09046428514682844,36BTXXLZ2VULQLFUPHB17YRGFL14RL,9124,30,-0.2941550035605591,63959,"To reduce this over- reliance, Singapore has been taking careful measures in her education system, for instance her first IT Masterplan for education (MP1) in 1997 (Keng, 2007), ensuring that Singaporeans have sufficient IT skills for future endeavors.",False,True,4
6527,AAYC278SKA5IG,6528,-0.3953144619242812,36BTXXLZ2VULQLFUPHB17YRGFL14RL,9124,30,0.30839714525995315,37417,"However, there is a risk involved to limiting spending on the aged.",False,True,9
6531,AAYC278SKA5IG,6532,0.07545395476597276,36BTXXLZ2VULQLFUPHB17YRGFL14RL,9124,30,0.4289075750240556,93336,"Thirdly, as we aged, the chance of getting a vision disorder such as cataract will be higher.",False,True,10
6540,AAYC278SKA5IG,6541,0.16098095343716318,36BTXXLZ2VULQLFUPHB17YRGFL14RL,9124,30,-0.05313414403235421,149852,"However, if one thinks it positively, it can in fact share the tension of that carrier with his or her family so that he or she does not have to carry it alone.",False,True,6
6543,AAYC278SKA5IG,6544,0.05550916679040957,36BTXXLZ2VULQLFUPHB17YRGFL14RL,9124,30,-0.4146654333246616,76932,"Different from other continents in the world, many people in Africa are still struggling for food, having no access to electricity.",False,True,3
6544,AAYC278SKA5IG,6545,-0.009383693757799164,36BTXXLZ2VULQLFUPHB17YRGFL14RL,9124,30,-0.2941550035605591,105921,"Recently, it has come to our attention that the depletion of fossil fuel is getting faster and it leads to higher electricity cost.",False,True,4
6566,AAYC278SKA5IG,6567,0.4308829541555278,36BTXXLZ2VULQLFUPHB17YRGFL14RL,9124,30,-0.2941550035605591,29799,"It is more ethical to do there and take up the responsibilities rather than finding them a social burden and just make sure that "" just enough "" funds for them or even neglect them just because of pragmatic reasons.",False,True,4
6568,AAYC278SKA5IG,6569,0.3447444397134953,36BTXXLZ2VULQLFUPHB17YRGFL14RL,9124,30,0.1878867154958507,37513,"Thus, with the lifts upgade and even paths, they can take the can the lifts just outside their doors and move around the estate with no constraint due to unaccessible paths.",False,True,8
6571,AAYC278SKA5IG,6572,0.5441808862611778,36BTXXLZ2VULQLFUPHB17YRGFL14RL,9124,30,-0.17364457379645667,158488,"The implantations process us a "" quick and relatively simple procedures "", but the removal of it is not.",False,True,5
6583,AAYC278SKA5IG,6584,-0.5742708759931499,36BTXXLZ2VULQLFUPHB17YRGFL14RL,9124,30,-0.2941550035605591,29047,Such services can help to reduce elderly emotional dependency on their children too.,False,True,4
6589,AAYC278SKA5IG,6590,0.07613451093272357,36BTXXLZ2VULQLFUPHB17YRGFL14RL,9124,30,-0.17364457379645667,84486,The information gathered from such surveys will be used in the processing and the decision of the final product out of the many initial designs will be largely based on these statistics.,False,True,5
6598,AAYC278SKA5IG,6599,0.3737582720799625,36BTXXLZ2VULQLFUPHB17YRGFL14RL,9124,30,-0.4146654333246616,43898,"Hence, help is heavily needed from the government to keep the poor aged to survive.",False,True,3
6601,A12AJ7GJEHQKUQ,6602,-0.3528075847819236,3126F2F5F8PI6AW81VJPBP3SRS7EP9,1200,31,2.77121300990416,78492,"When he served in the army, he noticed that a lot of soldiers died from simple infections caused by small wounds.",False,True,46
6603,A12AJ7GJEHQKUQ,6604,0.16197989714469932,3126F2F5F8PI6AW81VJPBP3SRS7EP9,1200,31,-0.352568237083827,5840,"However, we actually take a higher risk of the side-effect to consume the penicillin.",False,True,5
6615,A12AJ7GJEHQKUQ,6616,-0.09058496355864326,3126F2F5F8PI6AW81VJPBP3SRS7EP9,1200,31,-0.04780909103621854,105332,The energy output is much lesser than the VHTR models which will exceed 50%.,False,True,9
6624,A12AJ7GJEHQKUQ,6625,0.3025453547640128,3126F2F5F8PI6AW81VJPBP3SRS7EP9,1200,31,-0.5811375966195333,150056,"Over the years, genetic testing has been increasing used in clarifying a diagnosis for more targeted treatments and allowing families to avoid having children with devastating diseases.",False,True,2
6628,A12AJ7GJEHQKUQ,6629,-0.029955997194379608,3126F2F5F8PI6AW81VJPBP3SRS7EP9,1200,31,-0.352568237083827,106213,"When GIF have found out the proper method of recycling, the public can live with ease nearby the nuclear reactor plant.",False,True,5
6635,A12AJ7GJEHQKUQ,6636,0.32771077286665984,3126F2F5F8PI6AW81VJPBP3SRS7EP9,1200,31,-0.4287580235957291,57315,"Inevitably, after the financial incentives such as tax reliefs and priority housing has been instituted, there are more adult children who live with, or nearby, their elderly parents.",False,True,4
6637,A12AJ7GJEHQKUQ,6638,-0.09412076726770938,3126F2F5F8PI6AW81VJPBP3SRS7EP9,1200,31,-0.352568237083827,89786,"Money can then be diverted to other areas of the country's development which maybe of better use for the future generations, it will also make society more independent when looking after their own health and lastly instil stronger filial piety and willingness in today's youth.",False,True,5
6645,A12AJ7GJEHQKUQ,6646,-0.6357128144938932,3126F2F5F8PI6AW81VJPBP3SRS7EP9,1200,31,-0.4287580235957291,52967,These efforts have successfully eased the issues in aging population.,False,True,4
6661,A12AJ7GJEHQKUQ,6662,0.5094935892115735,3126F2F5F8PI6AW81VJPBP3SRS7EP9,1200,31,0.028380695475683573,47511,It obviously means that the rest fifty-seven percents in the first case or two third of the population in the second case have to work and support for both themselves and those who are unable to work.,False,True,10
6672,A12AJ7GJEHQKUQ,6673,-1.0141437460163485,3126F2F5F8PI6AW81VJPBP3SRS7EP9,1200,31,-0.5811375966195333,97608,Most people retired from work today are still energetic and in quite good health.,False,True,2
6679,A12AJ7GJEHQKUQ,6680,0.6903862419923161,3126F2F5F8PI6AW81VJPBP3SRS7EP9,1200,31,0.2569500550113899,49016,"In fact, this solution somehow could ensure the economy that it would be sufficient new generation of workforce to provide for the labour market when it comes to the time for the previous generation to get retired.",False,True,13
6692,A12AJ7GJEHQKUQ,6693,0.41743016486525286,3126F2F5F8PI6AW81VJPBP3SRS7EP9,1200,31,-0.2763784505719249,10970,"In addition, economic situation and current circumstance, as well as the financial problem also create barriers for innovation to take place.",False,True,6
6694,A12AJ7GJEHQKUQ,6695,0.18305559117193934,3126F2F5F8PI6AW81VJPBP3SRS7EP9,1200,31,-0.2763784505719249,5198,They even asked for more cards when they finished giving out what they have.,False,True,6
6701,A3KT8I71H2DICL,6702,-0.17616871562442368,3511RHPADV0HOTMFV9AITFTR17WLRV,1502,235,1.7990725770844245,30891,Nevertheless working policies and development to ease the aged can help with the country expansion.,False,True,85
6702,A3KT8I71H2DICL,6703,0.5586757349181174,3511RHPADV0HOTMFV9AITFTR17WLRV,1502,235,2.3136814378065136,155508,""" Should the use of surveillance technology such as RFID to track people should be banned ?",False,True,100
6707,A3KT8I71H2DICL,6708,0.2978649324608097,3511RHPADV0HOTMFV9AITFTR17WLRV,1502,235,1.010005657310554,66910,We shall not go down to the details of that process but it was a major scientific discovery as it leads to another form of energy production.,False,True,62
6714,A3KT8I71H2DICL,6715,-0.8290489400174909,3511RHPADV0HOTMFV9AITFTR17WLRV,1502,235,-0.8768934986704404,73420,"In recent years, lots of small companies appeared in southern China.",False,True,7
6728,A3KT8I71H2DICL,6729,-0.569206277876456,3511RHPADV0HOTMFV9AITFTR17WLRV,1502,235,-0.43089915271129625,29047,Such services can help to reduce elderly emotional dependency on their children too.,False,True,20
6741,A3KT8I71H2DICL,6742,-0.19813585673475348,3511RHPADV0HOTMFV9AITFTR17WLRV,1502,235,2.210759665662096,105332,The energy output is much lesser than the VHTR models which will exceed 50%.,False,True,97
6751,A3KT8I71H2DICL,6752,-0.06915289766834684,3511RHPADV0HOTMFV9AITFTR17WLRV,1502,235,-0.8768934986704404,89786,"Money can then be diverted to other areas of the country's development which maybe of better use for the future generations, it will also make society more independent when looking after their own health and lastly instil stronger filial piety and willingness in today's youth.",False,True,7
6766,A3KT8I71H2DICL,6767,-0.8362541080851061,3511RHPADV0HOTMFV9AITFTR17WLRV,1502,235,-0.5338209248557141,56408,"Whether the country develops or not, public spending on the aged should not be limited.",False,True,17
6768,A3KT8I71H2DICL,6769,0.18485733890293457,3511RHPADV0HOTMFV9AITFTR17WLRV,1502,235,-0.6367426970001321,118242,"On the other hand, the corresponding design of the constructions of the nuclear power plants can prevent from nuclear leak even when disasters occur.",False,True,14
6771,A3KT8I71H2DICL,6772,0.6741865277585406,3511RHPADV0HOTMFV9AITFTR17WLRV,1502,235,-0.25936286580393314,87265,Unite everyone can maximize the ability of the whole unity.,False,True,25
6775,A3KT8I71H2DICL,6776,-0.17635708398362926,3511RHPADV0HOTMFV9AITFTR17WLRV,1502,235,-1.0484297855778035,10210,"However in the case of the serendipitous discoveries, identifying a problem or need as well as selecting the best solution are eliminated.",False,True,2
6781,A3KT8I71H2DICL,6782,-0.5020155579716661,3511RHPADV0HOTMFV9AITFTR17WLRV,1502,235,-0.6710499543816046,104444,"However, there is always a great concern to the public with the safe operation of nuclear reactors and radioactive waste management.",False,True,13
6786,A3KT8I71H2DICL,6787,-0.6490521328621516,3511RHPADV0HOTMFV9AITFTR17WLRV,1502,235,2.176452408280624,44544,Developing infrastructure is also another important expenditure that the government is focusing on.,False,True,96
6792,A3KT8I71H2DICL,6793,0.2861837904198628,3511RHPADV0HOTMFV9AITFTR17WLRV,1502,235,1.4903072606511707,95239,"As the alarm system is directly connected to the relevant contacts, thus a press of button by the elderly would immediately transmit signal for help.",False,True,76
6793,A3KT8I71H2DICL,6794,-0.08777949959305342,3511RHPADV0HOTMFV9AITFTR17WLRV,1502,235,-0.6367426970001321,81421,"Innovations and technologies are for the public use, and without the confirmation from lab work and data, they are not completed.",False,True,14
6904,AYL8A8G0P3FDJ,6905,0.16616291643398243,3P6ENY9P79I29Y06E11BNVZTXU4HIG,866,32,-0.4119678259761083,48641,"Similarly, increasing adult's responsibility for their older parents particularly assists the government in caring a number of older people and saving health care's fees.",False,True,42
6911,AYL8A8G0P3FDJ,6912,0.16217583896690935,3P6ENY9P79I29Y06E11BNVZTXU4HIG,866,32,-1.4360686363121966,24031,It has also gained recognition in local and abroad.,False,True,20
6939,AYL8A8G0P3FDJ,6940,-0.32428244698679803,3P6ENY9P79I29Y06E11BNVZTXU4HIG,866,32,-0.9705682679776112,65857,"In cities around the world, large amount of energy are consumed by electrical appliances every day.",False,True,30
6947,AYL8A8G0P3FDJ,6948,0.5186498694688207,3P6ENY9P79I29Y06E11BNVZTXU4HIG,866,32,-1.2498684889783624,80640,This will cause children who later grow into adults not to utilize their creativity the first step to engineering design process.,False,True,24
6951,AYL8A8G0P3FDJ,6952,0.5117917453022742,3P6ENY9P79I29Y06E11BNVZTXU4HIG,866,32,0.42593283702614576,30156,"Some of the developments and policies are the construction of studio apartments specially for the elderly, the upgrading of the Housing Board (HDB) lifts which helps to improve the elders living area, increasing the retirement age to allow the elders to be more self-dependent and implementing more healthcare benefits and subsidies for the elder Singaporean such as subsidies for community hospital stay.",False,True,60
6954,AYL8A8G0P3FDJ,6955,0.4239952409034839,3P6ENY9P79I29Y06E11BNVZTXU4HIG,866,32,1.0776333526945656,60879,Where is all the money invested in ?,False,True,74
6962,AYL8A8G0P3FDJ,6963,0.49345440250745204,3P6ENY9P79I29Y06E11BNVZTXU4HIG,866,32,1.0776333526945656,30435,"However, deciding on how much the government should contribute is a feat as a society has many needsit is the role of the government is to weigh which issues should be focused on in the short and long term.",False,True,74
6964,AYL8A8G0P3FDJ,6965,0.6159022092449554,3P6ENY9P79I29Y06E11BNVZTXU4HIG,866,32,-0.7843681206437768,82943,While the Desert Hawk is the only user still operating the UAV.,False,True,34
6966,AYL8A8G0P3FDJ,6967,0.5515038494960419,3P6ENY9P79I29Y06E11BNVZTXU4HIG,866,32,-0.5981679733099425,63665,"First come first, the development of space technology is a basic need of economic boost.",False,True,38
6969,AYL8A8G0P3FDJ,6970,0.21399353627163276,3P6ENY9P79I29Y06E11BNVZTXU4HIG,866,32,-1.4826186731456552,134611,First issue concerned is the performance of reactors.,False,True,19
6974,AYL8A8G0P3FDJ,6975,-0.5567122845708032,3P6ENY9P79I29Y06E11BNVZTXU4HIG,866,32,-2.0877691519806163,52967,These efforts have successfully eased the issues in aging population.,False,True,6
6985,AYL8A8G0P3FDJ,6986,0.14372133085652508,3P6ENY9P79I29Y06E11BNVZTXU4HIG,866,32,0.1466326160253944,31825,"Hence, with the creation of more jobs, the government can assist the aged to secure a job and allow them to support themselves, with the condition that they are still in healthy conditions.",False,True,54
7002,AZOV5QBQK3B8L,7003,-0.5637252369563701,3BFNCI9LYKCQQ6CBGP8CSC8A09B734,8163,237,-0.5788872575536126,29047,Such services can help to reduce elderly emotional dependency on their children too.,False,True,21
7014,AZOV5QBQK3B8L,7015,0.04359052832278218,3BFNCI9LYKCQQ6CBGP8CSC8A09B734,8163,237,1.02227606862902,55933,"Therefore, if government spending on the aged does not limit but increases due to aging population issue, the budget on infrastructure development will be lesser and this may affect the country's economic development negatively.",False,True,69
7024,AZOV5QBQK3B8L,7025,-0.3382382742346664,3BFNCI9LYKCQQ6CBGP8CSC8A09B734,8163,237,-0.2453115645988975,63526,"Hence, when they are ill they are able to use these accounts to pay for their medical bills.",False,True,31
7025,AZOV5QBQK3B8L,7026,0.13989183367107313,3BFNCI9LYKCQQ6CBGP8CSC8A09B734,8163,237,-0.9458205198037992,24031,It has also gained recognition in local and abroad.,False,True,10
7032,AZOV5QBQK3B8L,7033,-0.6268337060512446,3BFNCI9LYKCQQ6CBGP8CSC8A09B734,8163,237,1.4892820387656214,50415,The aging workforce will then decrease the work productivity and lower nation's economic development.,False,True,83
7041,AZOV5QBQK3B8L,7042,-0.4384774814495668,3BFNCI9LYKCQQ6CBGP8CSC8A09B734,8163,237,-1.2793962127585146,106171,The nuclear-averse public opposed the development of generation IV reactors because they are too costly to build.,False,True,0
7058,AZOV5QBQK3B8L,7059,0.20787086141762082,3BFNCI9LYKCQQ6CBGP8CSC8A09B734,8163,237,-1.2793962127585146,15886,"Therefore, with all the worrisome disadvantages of surveillance technology will bring, we ought to ban it.",False,True,0
7059,AZOV5QBQK3B8L,7060,0.23567867350219138,3BFNCI9LYKCQQ6CBGP8CSC8A09B734,8163,237,-1.0792507969856853,97470,"For those who work in high polluted industry, they should also be specially considered.",False,True,6
7060,AZOV5QBQK3B8L,7061,-0.02395495138748363,3BFNCI9LYKCQQ6CBGP8CSC8A09B734,8163,237,1.8895728703112795,149161,"For example, malignant hyperthermia syndrome is an autosomal dominant disorder where life-threatening condition will be triggered by regular anesthesia.",False,True,95
7066,AZOV5QBQK3B8L,7067,-0.26879987708442504,3BFNCI9LYKCQQ6CBGP8CSC8A09B734,8163,237,-0.211953995303426,8936,Early United States government policy and cold war situation shaped the invention of GPS.,False,True,32
7070,AZOV5QBQK3B8L,7071,-0.5163193833728003,3BFNCI9LYKCQQ6CBGP8CSC8A09B734,8163,237,-0.0451661488260684,97579,"Instead of increasing spending on the old, the problem can also be tackled by encouraging elder people to lead longer working lives.",False,True,37
7080,AZOV5QBQK3B8L,7081,-0.07019887505217809,3BFNCI9LYKCQQ6CBGP8CSC8A09B734,8163,237,1.2557790536973206,111919,Moderately skilled and lowly skilled labours will still be unable to secure a job.,False,True,76
7092,AZOV5QBQK3B8L,7093,0.4215076808755704,3BFNCI9LYKCQQ6CBGP8CSC8A09B734,8163,237,-0.07852371812153992,29799,"It is more ethical to do there and take up the responsibilities rather than finding them a social burden and just make sure that "" just enough "" funds for them or even neglect them just because of pragmatic reasons.",False,True,36
7096,AZOV5QBQK3B8L,7097,0.3036344498828773,3BFNCI9LYKCQQ6CBGP8CSC8A09B734,8163,237,0.888845791447134,66910,We shall not go down to the details of that process but it was a major scientific discovery as it leads to another form of energy production.,False,True,65
7106,AAYC278SKA5IG,7107,0.17208476803100295,359AP8GAGG6E368U9IJDLFC46MO7C2,10559,33,-0.6556862928528665,57582,"The Survey of Senior Citizens (1995) showed that although the health status among respondents aged 60 and older was generally good, more than 30 per cent received treatment for some chronic illness.",False,True,1
7113,AAYC278SKA5IG,7114,0.34835508125540454,359AP8GAGG6E368U9IJDLFC46MO7C2,10559,33,-0.5351758630887641,24493,"scholarships, awards), technology, research and development would be vital.",False,True,2
7116,AAYC278SKA5IG,7117,0.3174290627380556,359AP8GAGG6E368U9IJDLFC46MO7C2,10559,33,-0.5351758630887641,59957,The aging processes in Singapore with the ensuing serious impact have drawn our attention.,False,True,2
7124,AAYC278SKA5IG,7125,0.15905923546853593,359AP8GAGG6E368U9IJDLFC46MO7C2,10559,33,-0.2941550035605591,5840,"However, we actually take a higher risk of the side-effect to consume the penicillin.",False,True,4
7126,AAYC278SKA5IG,7127,0.33260395440136925,359AP8GAGG6E368U9IJDLFC46MO7C2,10559,33,-0.17364457379645667,129606,"There is a discovery that there is a much better nuclear source compare to uranium, which is helium-3 that is located in the moon (Lasker, J, 2006).",False,True,5
7129,AAYC278SKA5IG,7130,0.19310021579750036,359AP8GAGG6E368U9IJDLFC46MO7C2,10559,33,0.1878867154958507,53774,"As the aging population increases, the active contributors have to bear an increase burden of more elderly by paying more taxes.",False,True,8
7133,AAYC278SKA5IG,7134,0.2652073184785081,359AP8GAGG6E368U9IJDLFC46MO7C2,10559,33,-0.5351758630887641,35145,"However, if we limit the public spending on the aged, the money can be diverted and used to develop the country in other areas, such as economy and education, which will eventually lead to a more advantages for the country.",False,True,2
7137,AAYC278SKA5IG,7138,0.4757785939112169,359AP8GAGG6E368U9IJDLFC46MO7C2,10559,33,-0.2941550035605591,21199,"We, as humans should also play a part by taking care of our well beings than be dependent on others for support.",False,True,4
7154,AAYC278SKA5IG,7155,0.09474385479568286,359AP8GAGG6E368U9IJDLFC46MO7C2,10559,33,-0.7761967226169689,125351,"Since nuclear power does not generate carbon dioxide, it was once regarded as the best replacement of fossil fuels.",False,True,0
